Energy		corrections		shape factor		beta		neutrino
1.1191e+02	5.4279e+00	5.7799e-06	1.9243e-05	1.9243e-05
1.1246e+02	5.4186e+00	5.7821e-06	1.9237e-05	1.9237e-05
1.1300e+02	5.4093e+00	5.7843e-06	1.9231e-05	1.9231e-05
1.1355e+02	5.4002e+00	5.7866e-06	1.9225e-05	1.9225e-05
1.1409e+02	5.3911e+00	5.7888e-06	1.9219e-05	1.9219e-05
1.1464e+02	5.3821e+00	5.7911e-06	1.9213e-05	1.9213e-05
1.1519e+02	5.3732e+00	5.7934e-06	1.9207e-05	1.9207e-05
1.1573e+02	5.3643e+00	5.7957e-06	1.9201e-05	1.9201e-05
1.1628e+02	5.3555e+00	5.7981e-06	1.9195e-05	1.9195e-05
1.1682e+02	5.3468e+00	5.8004e-06	1.9189e-05	1.9189e-05
1.1737e+02	5.3382e+00	5.8028e-06	1.9183e-05	1.9183e-05
1.1792e+02	5.3296e+00	5.8052e-06	1.9177e-05	1.9177e-05
1.1846e+02	5.3211e+00	5.8077e-06	1.9171e-05	1.9171e-05
1.1901e+02	5.3126e+00	5.8101e-06	1.9165e-05	1.9165e-05
1.1955e+02	5.3043e+00	5.8126e-06	1.9159e-05	1.9159e-05
1.2010e+02	5.2959e+00	5.8151e-06	1.9153e-05	1.9153e-05
1.2065e+02	5.2877e+00	5.8176e-06	1.9147e-05	1.9147e-05
1.2119e+02	5.2795e+00	5.8201e-06	1.9141e-05	1.9141e-05
1.2174e+02	5.2714e+00	5.8227e-06	1.9135e-05	1.9135e-05
1.2228e+02	5.2633e+00	5.8253e-06	1.9129e-05	1.9129e-05
1.2283e+02	5.2553e+00	5.8279e-06	1.9122e-05	1.9122e-05
1.2338e+02	5.2474e+00	5.8305e-06	1.9116e-05	1.9116e-05
1.2392e+02	5.2395e+00	5.8331e-06	1.9110e-05	1.9110e-05
1.2447e+02	5.2317e+00	5.8358e-06	1.9104e-05	1.9104e-05
1.2502e+02	5.2240e+00	5.8385e-06	1.9097e-05	1.9097e-05
1.2556e+02	5.2163e+00	5.8412e-06	1.9091e-05	1.9091e-05
1.2611e+02	5.2086e+00	5.8439e-06	1.9085e-05	1.9085e-05
1.2665e+02	5.2010e+00	5.8467e-06	1.9078e-05	1.9078e-05
1.2720e+02	5.1935e+00	5.8495e-06	1.9072e-05	1.9072e-05
1.2775e+02	5.1860e+00	5.8523e-06	1.9066e-05	1.9066e-05
1.2829e+02	5.1786e+00	5.8551e-06	1.9059e-05	1.9059e-05
1.2884e+02	5.1713e+00	5.8579e-06	1.9053e-05	1.9053e-05
1.2938e+02	5.1640e+00	5.8608e-06	1.9046e-05	1.9046e-05
1.2993e+02	5.1567e+00	5.8637e-06	1.9040e-05	1.9040e-05
1.3048e+02	5.1495e+00	5.8666e-06	1.9033e-05	1.9033e-05
1.3102e+02	5.1424e+00	5.8695e-06	1.9027e-05	1.9027e-05
1.3157e+02	5.1352e+00	5.8725e-06	1.9020e-05	1.9020e-05
1.3211e+02	5.1282e+00	5.8754e-06	1.9013e-05	1.9013e-05
1.3266e+02	5.1212e+00	5.8784e-06	1.9007e-05	1.9007e-05
1.3321e+02	5.1142e+00	5.8814e-06	1.9000e-05	1.9000e-05
1.3375e+02	5.1073e+00	5.8845e-06	1.8993e-05	1.8993e-05
1.3430e+02	5.1005e+00	5.8875e-06	1.8987e-05	1.8987e-05
1.3484e+02	5.0937e+00	5.8906e-06	1.8980e-05	1.8980e-05
1.3539e+02	5.0869e+00	5.8937e-06	1.8973e-05	1.8973e-05
1.3594e+02	5.0802e+00	5.8968e-06	1.8966e-05	1.8966e-05
1.3648e+02	5.0736e+00	5.9000e-06	1.8959e-05	1.8959e-05
1.3703e+02	5.0669e+00	5.9031e-06	1.8953e-05	1.8953e-05
1.3757e+02	5.0604e+00	5.9063e-06	1.8946e-05	1.8946e-05
1.3812e+02	5.0538e+00	5.9095e-06	1.8939e-05	1.8939e-05
1.3867e+02	5.0474e+00	5.9128e-06	1.8932e-05	1.8932e-05
1.3921e+02	5.0409e+00	5.9160e-06	1.8925e-05	1.8925e-05
1.3976e+02	5.0345e+00	5.9193e-06	1.8918e-05	1.8918e-05
1.4031e+02	5.0282e+00	5.9226e-06	1.8911e-05	1.8911e-05
1.4085e+02	5.0219e+00	5.9259e-06	1.8904e-05	1.8904e-05
1.4140e+02	5.0156e+00	5.9292e-06	1.8897e-05	1.8897e-05
1.4194e+02	5.0094e+00	5.9326e-06	1.8889e-05	1.8889e-05
1.4249e+02	5.0032e+00	5.9360e-06	1.8882e-05	1.8882e-05
1.4304e+02	4.9970e+00	5.9394e-06	1.8875e-05	1.8875e-05
1.4358e+02	4.9909e+00	5.9428e-06	1.8868e-05	1.8868e-05
1.4413e+02	4.9849e+00	5.9462e-06	1.8860e-05	1.8860e-05
1.4467e+02	4.9788e+00	5.9497e-06	1.8853e-05	1.8853e-05
1.4522e+02	4.9729e+00	5.9532e-06	1.8846e-05	1.8846e-05
1.4577e+02	4.9669e+00	5.9567e-06	1.8838e-05	1.8838e-05
1.4631e+02	4.9610e+00	5.9602e-06	1.8831e-05	1.8831e-05
1.4686e+02	4.9551e+00	5.9638e-06	1.8824e-05	1.8824e-05
1.4740e+02	4.9493e+00	5.9673e-06	1.8816e-05	1.8816e-05
1.4795e+02	4.9435e+00	5.9709e-06	1.8809e-05	1.8809e-05
1.4850e+02	4.9377e+00	5.9746e-06	1.8801e-05	1.8801e-05
1.4904e+02	4.9320e+00	5.9782e-06	1.8793e-05	1.8793e-05
1.4959e+02	4.9263e+00	5.9819e-06	1.8786e-05	1.8786e-05
1.5013e+02	4.9207e+00	5.9855e-06	1.8778e-05	1.8778e-05
1.5068e+02	4.9151e+00	5.9892e-06	1.8770e-05	1.8770e-05
1.5123e+02	4.9095e+00	5.9930e-06	1.8763e-05	1.8763e-05
1.5177e+02	4.9039e+00	5.9967e-06	1.8755e-05	1.8755e-05
1.5232e+02	4.8984e+00	6.0005e-06	1.8747e-05	1.8747e-05
1.5286e+02	4.8930e+00	6.0043e-06	1.8739e-05	1.8739e-05
1.5341e+02	4.8875e+00	6.0081e-06	1.8731e-05	1.8731e-05
1.5396e+02	4.8821e+00	6.0119e-06	1.8723e-05	1.8723e-05
1.5450e+02	4.8767e+00	6.0158e-06	1.8716e-05	1.8716e-05
1.5505e+02	4.8714e+00	6.0196e-06	1.8708e-05	1.8708e-05
1.5560e+02	4.8661e+00	6.0235e-06	1.8699e-05	1.8699e-05
1.5614e+02	4.8608e+00	6.0274e-06	1.8691e-05	1.8691e-05
1.5669e+02	4.8555e+00	6.0314e-06	1.8683e-05	1.8683e-05
1.5723e+02	4.8503e+00	6.0354e-06	1.8675e-05	1.8675e-05
1.5778e+02	4.8451e+00	6.0393e-06	1.8667e-05	1.8667e-05
1.5833e+02	4.8400e+00	6.0433e-06	1.8659e-05	1.8659e-05
1.5887e+02	4.8349e+00	6.0474e-06	1.8650e-05	1.8650e-05
1.5942e+02	4.8298e+00	6.0514e-06	1.8642e-05	1.8642e-05
1.5996e+02	4.8247e+00	6.0555e-06	1.8634e-05	1.8634e-05
1.6051e+02	4.8197e+00	6.0596e-06	1.8625e-05	1.8625e-05
1.6106e+02	4.8147e+00	6.0637e-06	1.8617e-05	1.8617e-05
1.6160e+02	4.8097e+00	6.0678e-06	1.8608e-05	1.8608e-05
1.6215e+02	4.8048e+00	6.0720e-06	1.8600e-05	1.8600e-05
1.6269e+02	4.7999e+00	6.0761e-06	1.8591e-05	1.8591e-05
1.6324e+02	4.7950e+00	6.0803e-06	1.8583e-05	1.8583e-05
1.6379e+02	4.7901e+00	6.0846e-06	1.8574e-05	1.8574e-05
1.6433e+02	4.7853e+00	6.0888e-06	1.8565e-05	1.8565e-05
1.6488e+02	4.7805e+00	6.0931e-06	1.8557e-05	1.8557e-05
1.6542e+02	4.7757e+00	6.0974e-06	1.8548e-05	1.8548e-05
1.6597e+02	4.7710e+00	6.1017e-06	1.8539e-05	1.8539e-05
1.6652e+02	4.7662e+00	6.1060e-06	1.8530e-05	1.8530e-05
1.6706e+02	4.7615e+00	6.1103e-06	1.8521e-05	1.8521e-05
1.6761e+02	4.7569e+00	6.1147e-06	1.8512e-05	1.8512e-05
1.6815e+02	4.7522e+00	6.1191e-06	1.8503e-05	1.8503e-05
1.6870e+02	4.7476e+00	6.1235e-06	1.8494e-05	1.8494e-05
1.6925e+02	4.7430e+00	6.1279e-06	1.8485e-05	1.8485e-05
1.6979e+02	4.7385e+00	6.1324e-06	1.8476e-05	1.8476e-05
1.7034e+02	4.7339e+00	6.1369e-06	1.8467e-05	1.8467e-05
1.7089e+02	4.7294e+00	6.1414e-06	1.8458e-05	1.8458e-05
1.7143e+02	4.7249e+00	6.1459e-06	1.8448e-05	1.8448e-05
1.7198e+02	4.7205e+00	6.1504e-06	1.8439e-05	1.8439e-05
1.7252e+02	4.7160e+00	6.1550e-06	1.8430e-05	1.8430e-05
1.7307e+02	4.7116e+00	6.1596e-06	1.8420e-05	1.8420e-05
1.7362e+02	4.7072e+00	6.1642e-06	1.8411e-05	1.8411e-05
1.7416e+02	4.7028e+00	6.1688e-06	1.8401e-05	1.8401e-05
1.7471e+02	4.6985e+00	6.1735e-06	1.8392e-05	1.8392e-05
1.7525e+02	4.6942e+00	6.1781e-06	1.8382e-05	1.8382e-05
1.7580e+02	4.6899e+00	6.1828e-06	1.8373e-05	1.8373e-05
1.7635e+02	4.6856e+00	6.1876e-06	1.8363e-05	1.8363e-05
1.7689e+02	4.6814e+00	6.1923e-06	1.8353e-05	1.8353e-05
1.7744e+02	4.6771e+00	6.1970e-06	1.8343e-05	1.8343e-05
1.7798e+02	4.6729e+00	6.2018e-06	1.8334e-05	1.8334e-05
1.7853e+02	4.6687e+00	6.2066e-06	1.8324e-05	1.8324e-05
1.7908e+02	4.6646e+00	6.2114e-06	1.8314e-05	1.8314e-05
1.7962e+02	4.6604e+00	6.2163e-06	1.8304e-05	1.8304e-05
1.8017e+02	4.6563e+00	6.2212e-06	1.8294e-05	1.8294e-05
1.8071e+02	4.6522e+00	6.2260e-06	1.8284e-05	1.8284e-05
1.8126e+02	4.6482e+00	6.2309e-06	1.8273e-05	1.8273e-05
1.8181e+02	4.6441e+00	6.2359e-06	1.8263e-05	1.8263e-05
1.8235e+02	4.6401e+00	6.2408e-06	1.8253e-05	1.8253e-05
1.8290e+02	4.6361e+00	6.2458e-06	1.8243e-05	1.8243e-05
1.8344e+02	4.6321e+00	6.2508e-06	1.8232e-05	1.8232e-05
1.8399e+02	4.6281e+00	6.2558e-06	1.8222e-05	1.8222e-05
1.8454e+02	4.6242e+00	6.2608e-06	1.8211e-05	1.8211e-05
1.8508e+02	4.6202e+00	6.2659e-06	1.8201e-05	1.8201e-05
1.8563e+02	4.6163e+00	6.2710e-06	1.8190e-05	1.8190e-05
1.8618e+02	4.6124e+00	6.2761e-06	1.8180e-05	1.8180e-05
1.8672e+02	4.6086e+00	6.2812e-06	1.8169e-05	1.8169e-05
1.8727e+02	4.6047e+00	6.2864e-06	1.8158e-05	1.8158e-05
1.8781e+02	4.6009e+00	6.2915e-06	1.8148e-05	1.8148e-05
1.8836e+02	4.5971e+00	6.2967e-06	1.8137e-05	1.8137e-05
1.8891e+02	4.5933e+00	6.3019e-06	1.8126e-05	1.8126e-05
1.8945e+02	4.5895e+00	6.3071e-06	1.8115e-05	1.8115e-05
